payment_id,user_id,amount,payment_date,payment_method
1950,262,14.99,11/8/2024,Apple Pay
1951,895,14.99,6/21/2023,Google Pay
1952,732,19.99,12/3/2023,Google Pay
1953,70,9.99,4/9/2024,Google Pay
1954,626,4.99,4/26/2024,Apple Pay
1955,722,19.99,4/4/2024,Google Pay
1956,621,19.99,7/7/2024,Google Pay
1957,369,19.99,2/7/2025,Apple Pay
1958,75,14.99,2/9/2025,PayPal
1959,291,7.99,4/19/2024,PayPal
1960,164,19.99,9/5/2024,Credit Card
1961,67,14.99,4/17/2025,Google Pay
1962,90,9.99,4/2/2025,Google Pay
1963,400,4.99,9/29/2023,Google Pay
1964,42,9.99,8/1/2023,Google Pay
1965,972,9.99,6/9/2023,Google Pay
1966,91,14.99,9/24/2023,Google Pay
1967,189,4.99,12/31/2024,Apple Pay
1968,39,7.99,6/14/2024,Google Pay
1969,439,9.99,12/28/2023,Apple Pay
1970,906,19.99,8/11/2023,Google Pay
1971,626,7.99,6/28/2024,Apple Pay
1972,256,9.99,8/13/2024,Credit Card
1973,434,9.99,6/18/2024,PayPal
1974,129,19.99,10/8/2023,PayPal
1975,659,9.99,8/20/2023,Credit Card
1976,848,14.99,7/30/2024,Credit Card
1977,177,19.99,6/29/2024,Apple Pay
1978,596,14.99,1/9/2025,Credit Card
1979,904,9.99,1/16/2024,PayPal
1980,374,14.99,5/20/2023,Google Pay
1981,760,9.99,5/18/2023,Credit Card
1982,254,19.99,3/7/2024,Credit Card
1983,575,7.99,5/1/2024,Google Pay
1984,768,14.99,1/25/2024,Google Pay
1985,485,4.99,10/23/2024,PayPal
1986,808,9.99,7/29/2023,Credit Card
1987,386,7.99,10/30/2024,Credit Card
1988,82,7.99,10/16/2023,Google Pay
1989,259,9.99,8/20/2023,PayPal
1990,102,19.99,11/4/2023,Apple Pay
1991,362,19.99,3/20/2025,Credit Card
1992,30,14.99,11/10/2024,Credit Card
1993,187,19.99,7/8/2024,Credit Card
1994,999,19.99,11/6/2024,PayPal
1995,830,14.99,1/31/2024,Apple Pay
1996,519,14.99,10/11/2023,Apple Pay
1997,615,7.99,5/19/2023,Google Pay
1998,640,14.99,3/16/2024,PayPal
1999,409,4.99,1/3/2024,PayPal
2000,75,7.99,6/15/2024,Credit Card
2001,456,4.99,11/10/2023,Credit Card
2002,123,4.99,2/8/2025,PayPal
2003,208,14.99,4/5/2024,PayPal
2004,954,19.99,12/27/2024,Google Pay
2005,174,14.99,7/20/2024,Apple Pay
2006,377,4.99,4/26/2024,PayPal
2007,732,19.99,8/8/2023,Credit Card
2008,656,9.99,9/9/2024,Apple Pay
2009,418,19.99,3/29/2024,Google Pay
2010,203,7.99,3/18/2025,Google Pay
2011,356,14.99,11/2/2024,Credit Card
2012,436,7.99,4/23/2023,PayPal
2013,610,14.99,5/4/2023,PayPal
2014,589,19.99,5/14/2023,Apple Pay
2015,695,9.99,2/1/2024,Apple Pay
2016,496,14.99,9/1/2024,Google Pay
2017,724,19.99,6/15/2024,Apple Pay
2018,41,9.99,5/26/2023,Credit Card
2019,311,14.99,1/12/2024,PayPal
2020,213,19.99,4/30/2024,Google Pay
2021,934,14.99,2/9/2025,Google Pay
2022,676,19.99,11/28/2023,PayPal
2023,456,19.99,12/17/2024,Credit Card
2024,952,9.99,12/4/2023,PayPal
2025,517,9.99,7/29/2024,Google Pay
2026,251,9.99,7/21/2023,Apple Pay
2027,158,4.99,11/21/2024,Google Pay
2028,15,4.99,7/19/2023,Apple Pay
2029,689,14.99,4/29/2024,Credit Card
2030,252,4.99,8/15/2024,Credit Card
2031,723,7.99,2/18/2024,Credit Card
2032,770,7.99,1/14/2024,PayPal
2033,38,14.99,8/9/2024,PayPal
2034,274,4.99,4/8/2025,PayPal
2035,555,4.99,2/25/2024,Credit Card
2036,841,9.99,11/16/2024,Google Pay
2037,664,14.99,6/15/2024,Credit Card
2038,275,19.99,1/14/2024,Credit Card
2039,749,9.99,8/12/2023,Google Pay
2040,566,7.99,8/12/2023,Credit Card
2041,706,9.99,8/4/2024,Credit Card
2042,394,4.99,6/13/2024,Google Pay
2043,434,9.99,8/29/2023,Google Pay
2044,181,4.99,1/3/2025,Credit Card
2045,447,4.99,2/15/2025,Credit Card
2046,157,19.99,10/4/2024,PayPal
2047,58,7.99,12/7/2024,Credit Card
2048,455,7.99,6/16/2024,Google Pay
2049,58,19.99,3/5/2024,Credit Card
2050,549,14.99,1/24/2025,PayPal
2051,329,4.99,3/20/2025,Apple Pay
2052,18,4.99,2/13/2024,Credit Card
2053,666,19.99,12/31/2024,Credit Card
2054,423,7.99,1/24/2024,Credit Card
2055,81,4.99,10/14/2024,Apple Pay
2056,947,7.99,1/1/2024,Credit Card
2057,914,14.99,5/23/2023,Credit Card
2058,231,7.99,6/28/2024,PayPal
2059,395,4.99,5/2/2024,Credit Card
2060,909,19.99,4/27/2023,Apple Pay
2061,580,19.99,7/4/2024,Apple Pay
2062,951,7.99,7/20/2024,Apple Pay
2063,712,4.99,6/10/2024,PayPal
2064,313,14.99,7/20/2024,Credit Card
2065,422,19.99,1/10/2025,Google Pay
2066,154,19.99,3/8/2025,Credit Card
2067,687,9.99,11/17/2024,PayPal
2068,557,19.99,11/22/2023,Apple Pay
2069,500,14.99,9/10/2024,Google Pay
2070,172,9.99,1/26/2024,Google Pay
2071,955,14.99,10/22/2023,PayPal
2072,933,7.99,1/13/2025,Google Pay
2073,743,7.99,6/29/2023,PayPal
2074,552,4.99,8/28/2023,Apple Pay
2075,811,14.99,3/24/2024,PayPal
2076,512,14.99,4/3/2025,Apple Pay
2077,464,14.99,12/19/2023,Credit Card
2078,775,4.99,11/11/2024,Google Pay
2079,688,4.99,12/24/2024,Credit Card
2080,820,7.99,9/5/2023,Credit Card
2081,516,7.99,9/3/2024,Apple Pay
2082,232,19.99,10/19/2023,Google Pay
2083,909,14.99,5/3/2024,Credit Card
2084,513,9.99,3/28/2025,PayPal
2085,69,19.99,4/17/2025,Credit Card
2086,141,9.99,2/27/2024,Apple Pay
2087,119,7.99,2/4/2024,PayPal
2088,754,7.99,10/25/2023,Apple Pay
2089,814,4.99,12/19/2023,PayPal
2090,541,9.99,5/23/2023,Google Pay
2091,246,9.99,3/13/2025,PayPal
2092,935,19.99,2/27/2024,Apple Pay
2093,549,19.99,9/23/2024,Google Pay
2094,65,9.99,6/8/2024,Apple Pay
2095,69,7.99,9/10/2024,Apple Pay
2096,285,7.99,1/1/2025,PayPal
2097,714,7.99,6/15/2024,Google Pay
2098,768,9.99,8/18/2023,PayPal
2099,502,7.99,1/16/2025,Google Pay
2100,708,14.99,3/13/2025,Apple Pay
2101,450,9.99,12/12/2023,Credit Card
2102,135,4.99,3/7/2024,Google Pay
2103,595,7.99,6/16/2023,Apple Pay
2104,943,4.99,9/4/2023,PayPal
2105,798,14.99,11/10/2023,Google Pay
2106,758,19.99,8/24/2023,Google Pay
2107,11,7.99,6/21/2024,Google Pay
2108,432,9.99,2/4/2025,Credit Card
2109,781,4.99,5/7/2024,Apple Pay
2110,873,14.99,12/2/2024,Google Pay
2111,802,9.99,12/14/2023,Apple Pay
2112,882,14.99,10/8/2023,PayPal
2113,96,7.99,7/12/2023,Credit Card
2114,977,19.99,2/19/2025,Apple Pay
2115,697,7.99,9/13/2023,Apple Pay
2116,700,4.99,8/28/2023,Google Pay
2117,746,4.99,6/1/2023,PayPal
2118,189,7.99,9/19/2024,Google Pay
2119,739,19.99,12/2/2023,PayPal
2120,145,9.99,5/31/2023,PayPal
2121,606,9.99,9/18/2023,Google Pay
2122,243,14.99,2/21/2024,Apple Pay
2123,66,14.99,6/9/2023,Apple Pay
2124,139,14.99,1/1/2024,Credit Card
2125,594,4.99,1/28/2025,Credit Card
2126,274,19.99,6/24/2023,PayPal
2127,271,4.99,12/18/2023,Credit Card
2128,128,19.99,2/19/2025,Google Pay
2129,582,19.99,8/24/2023,Google Pay
2130,836,14.99,12/17/2024,PayPal
2131,436,9.99,1/31/2025,Credit Card
2132,376,14.99,2/10/2024,Google Pay
2133,673,7.99,3/10/2025,Google Pay
2134,971,9.99,5/21/2023,Apple Pay
2135,867,14.99,12/7/2024,PayPal
2136,872,9.99,7/3/2024,Google Pay
2137,763,4.99,5/14/2023,Apple Pay
2138,175,4.99,3/31/2024,PayPal
2139,405,14.99,9/18/2023,Credit Card
2140,592,9.99,1/22/2025,Credit Card
2141,345,9.99,6/26/2023,PayPal
2142,928,9.99,2/14/2025,Credit Card
2143,367,14.99,3/24/2025,Apple Pay
2144,863,19.99,2/9/2025,Google Pay
2145,25,14.99,5/10/2024,Credit Card
2146,75,7.99,8/17/2023,PayPal
2147,637,7.99,12/2/2024,Apple Pay
2148,9,14.99,11/11/2024,Credit Card
2149,531,4.99,11/16/2023,PayPal
2150,574,9.99,2/21/2024,PayPal
2151,804,4.99,9/26/2024,Google Pay
2152,978,9.99,4/27/2024,Google Pay
2153,434,7.99,5/29/2024,Credit Card
2154,438,14.99,2/10/2025,Apple Pay
2155,404,19.99,8/9/2023,Google Pay
2156,21,14.99,5/22/2023,Credit Card
2157,69,14.99,11/7/2023,Google Pay
2158,572,14.99,1/6/2025,PayPal
2159,176,7.99,8/2/2023,PayPal
2160,905,19.99,1/23/2025,PayPal
2161,14,19.99,9/21/2023,Apple Pay
2162,873,7.99,7/24/2024,Apple Pay
2163,803,7.99,6/2/2023,Google Pay
2164,231,7.99,4/13/2024,Credit Card
2165,543,7.99,8/16/2024,Google Pay
2166,340,9.99,2/26/2024,Credit Card
2167,333,14.99,5/30/2024,PayPal
2168,805,9.99,1/1/2024,Google Pay
2169,466,7.99,7/16/2024,PayPal
2170,187,7.99,3/3/2024,PayPal
2171,457,7.99,11/29/2024,Apple Pay
2172,804,7.99,10/4/2023,PayPal
2173,736,19.99,3/21/2025,Google Pay
2174,248,9.99,2/6/2025,PayPal
2175,581,19.99,1/3/2024,Google Pay
2176,170,19.99,5/17/2024,Google Pay
2177,918,7.99,6/26/2024,PayPal
2178,725,7.99,5/2/2024,Google Pay
2179,935,9.99,6/19/2023,PayPal
2180,579,9.99,12/1/2023,Apple Pay
2181,166,19.99,5/8/2023,PayPal
2182,475,14.99,2/5/2025,Credit Card
2183,202,7.99,5/27/2024,PayPal
2184,521,9.99,8/22/2024,PayPal
2185,255,4.99,6/19/2023,Credit Card
2186,259,14.99,4/29/2023,PayPal
2187,291,4.99,4/17/2025,Google Pay
2188,835,9.99,12/16/2023,Google Pay
2189,338,19.99,9/28/2024,Credit Card
2190,669,9.99,12/5/2024,Credit Card
2191,181,19.99,6/11/2024,Google Pay
2192,44,9.99,12/13/2024,Credit Card
2193,574,4.99,5/2/2023,PayPal
2194,882,19.99,4/13/2024,Credit Card
2195,727,9.99,3/16/2024,Credit Card
2196,637,19.99,7/28/2024,Google Pay
2197,536,9.99,2/22/2025,PayPal
2198,501,7.99,3/3/2025,Google Pay
2199,59,14.99,10/20/2023,Apple Pay
2200,200,14.99,11/18/2024,Credit Card
2201,253,14.99,11/16/2023,Google Pay
2202,454,14.99,9/30/2024,Credit Card
2203,375,14.99,5/16/2024,PayPal
2204,679,9.99,9/29/2024,PayPal
2205,587,19.99,6/6/2024,Credit Card
2206,150,4.99,3/27/2024,PayPal
2207,188,7.99,7/10/2024,Apple Pay
2208,746,9.99,10/1/2023,Google Pay
2209,206,4.99,11/25/2023,Credit Card
2210,744,4.99,8/16/2024,Google Pay
2211,9,14.99,1/30/2024,PayPal
2212,458,7.99,4/12/2024,Google Pay
2213,401,7.99,6/12/2023,PayPal
2214,780,19.99,1/24/2024,Google Pay
2215,166,19.99,7/28/2024,Google Pay
2216,592,14.99,7/20/2023,PayPal
2217,549,19.99,6/9/2024,Google Pay
2218,935,7.99,2/17/2024,Credit Card
2219,755,4.99,1/30/2025,PayPal
2220,698,7.99,6/7/2023,Credit Card
2221,231,9.99,12/18/2024,Google Pay
2222,706,19.99,10/10/2023,Credit Card
2223,785,19.99,9/18/2023,Apple Pay
2224,189,7.99,4/21/2025,Apple Pay
2225,476,14.99,4/10/2025,Google Pay
2226,166,4.99,5/14/2024,Google Pay
2227,456,14.99,12/30/2023,Google Pay
2228,483,9.99,11/21/2023,Google Pay
2229,221,19.99,10/31/2024,Google Pay
2230,88,9.99,7/23/2023,Google Pay
2231,522,7.99,1/12/2024,Google Pay
2232,643,19.99,1/10/2025,PayPal
2233,130,14.99,6/13/2024,PayPal
2234,391,9.99,3/25/2025,PayPal
2235,835,7.99,2/8/2024,Credit Card
2236,477,19.99,12/16/2023,Credit Card
2237,870,4.99,4/25/2023,Credit Card
2238,142,4.99,1/27/2025,PayPal
2239,154,9.99,9/22/2023,Google Pay
2240,675,14.99,7/24/2023,Google Pay
2241,167,19.99,11/21/2023,Credit Card
2242,3,9.99,5/22/2023,Credit Card
2243,167,7.99,4/25/2023,Google Pay
2244,473,7.99,1/21/2024,Credit Card
2245,723,19.99,11/14/2023,Credit Card
2246,928,4.99,10/30/2024,Apple Pay
2247,915,19.99,5/5/2024,Google Pay
2248,876,4.99,6/9/2023,Google Pay
2249,326,7.99,9/7/2024,Apple Pay
2250,283,9.99,7/1/2023,Google Pay
2251,502,7.99,4/7/2024,Apple Pay
2252,95,19.99,7/26/2023,Google Pay
2253,578,14.99,5/5/2024,Apple Pay
2254,861,14.99,5/29/2023,Credit Card
2255,910,19.99,4/4/2025,Credit Card
2256,722,9.99,7/13/2024,Apple Pay
2257,85,19.99,12/21/2023,PayPal
2258,686,19.99,8/25/2023,Apple Pay
2259,788,19.99,4/10/2024,PayPal
2260,254,9.99,4/19/2025,Apple Pay
2261,133,4.99,3/1/2025,Google Pay
2262,117,19.99,7/9/2024,Credit Card
2263,469,14.99,4/21/2025,PayPal
2264,868,14.99,3/18/2024,PayPal
2265,71,19.99,8/28/2024,Credit Card
2266,36,14.99,10/31/2024,Apple Pay
2267,738,4.99,8/16/2023,Google Pay
2268,840,7.99,8/24/2024,Credit Card
2269,343,9.99,9/7/2024,Apple Pay
2270,255,14.99,1/11/2025,Google Pay
2271,430,14.99,5/27/2023,Apple Pay
2272,714,19.99,5/16/2024,Credit Card
2273,267,14.99,11/24/2023,Credit Card
2274,71,19.99,6/15/2023,Google Pay
2275,86,14.99,3/11/2024,Google Pay
2276,955,14.99,2/18/2025,Apple Pay
2277,78,7.99,4/2/2024,Credit Card
2278,658,9.99,1/16/2024,Google Pay
2279,307,4.99,3/18/2024,Credit Card
2280,834,9.99,2/1/2025,PayPal
2281,668,7.99,5/23/2023,Google Pay
2282,896,14.99,12/2/2023,Credit Card
2283,783,7.99,5/26/2024,Apple Pay
2284,815,7.99,6/26/2024,Credit Card
2285,509,9.99,2/13/2024,PayPal
2286,263,7.99,11/1/2023,PayPal
2287,842,9.99,6/20/2024,Google Pay
2288,888,19.99,1/12/2024,Credit Card
2289,240,7.99,5/27/2023,Apple Pay
2290,30,14.99,5/18/2024,Google Pay
2291,973,9.99,11/25/2024,Apple Pay
2292,224,7.99,11/6/2023,Apple Pay
2293,971,4.99,5/19/2024,Apple Pay
2294,975,14.99,11/7/2024,PayPal
2295,708,19.99,4/12/2025,PayPal
2296,866,4.99,5/31/2024,PayPal
2297,331,7.99,11/9/2023,Apple Pay
2298,529,4.99,10/26/2024,Apple Pay
2299,59,4.99,8/25/2023,Credit Card
2300,308,19.99,3/5/2024,Credit Card
2301,173,7.99,11/29/2023,Apple Pay
2302,650,4.99,4/13/2024,Apple Pay
2303,665,14.99,10/2/2023,Credit Card
2304,267,4.99,4/27/2024,Google Pay
2305,172,9.99,11/16/2023,PayPal
2306,712,14.99,12/23/2024,Apple Pay
2307,212,9.99,8/10/2023,PayPal
2308,921,9.99,7/30/2023,Apple Pay
2309,235,19.99,2/7/2024,Credit Card
2310,565,9.99,1/21/2025,Credit Card
2311,12,4.99,9/25/2023,PayPal
2312,735,7.99,5/13/2024,Google Pay
2313,922,7.99,9/2/2024,Credit Card
2314,567,9.99,11/21/2024,Apple Pay
2315,984,14.99,4/9/2024,PayPal
2316,404,19.99,11/5/2023,Credit Card
2317,284,14.99,11/24/2023,Credit Card
2318,616,14.99,6/6/2023,Apple Pay
2319,929,4.99,8/21/2023,Google Pay
2320,586,19.99,10/21/2023,Apple Pay
2321,894,4.99,2/4/2025,Apple Pay
2322,19,7.99,1/13/2024,Apple Pay
2323,866,14.99,7/29/2023,Credit Card
2324,839,14.99,5/27/2023,Apple Pay
2325,502,7.99,11/2/2023,Credit Card
2326,150,4.99,6/6/2023,Google Pay
2327,680,9.99,8/10/2024,PayPal
2328,789,9.99,5/4/2023,Apple Pay
2329,357,19.99,7/25/2024,PayPal
2330,18,4.99,7/4/2023,Google Pay
2331,316,9.99,6/13/2023,Credit Card
2332,25,19.99,2/17/2024,Apple Pay
2333,415,9.99,1/17/2024,Credit Card
2334,762,14.99,3/19/2025,Apple Pay
2335,62,19.99,2/4/2025,Credit Card
2336,10,19.99,1/26/2025,Apple Pay
2337,565,14.99,2/20/2025,Credit Card
2338,111,19.99,3/1/2024,Google Pay
2339,459,19.99,9/25/2024,Apple Pay
2340,965,4.99,4/6/2024,PayPal
2341,473,14.99,12/5/2023,Apple Pay
2342,183,19.99,5/14/2024,Credit Card
2343,126,4.99,6/10/2023,Apple Pay
2344,767,7.99,8/1/2023,PayPal
2345,523,7.99,5/2/2024,Google Pay
2346,428,9.99,7/31/2023,Credit Card
2347,689,9.99,3/7/2025,Credit Card
2348,896,4.99,6/23/2023,Google Pay
2349,943,9.99,4/28/2023,Apple Pay
2350,29,7.99,11/29/2023,Apple Pay
2351,118,4.99,10/26/2023,Credit Card
2352,286,4.99,4/7/2024,Credit Card
2353,932,7.99,11/20/2023,PayPal
2354,668,19.99,6/10/2024,Google Pay
2355,154,19.99,12/6/2023,Credit Card
2356,525,19.99,4/18/2024,Apple Pay
2357,482,4.99,4/24/2024,Credit Card
2358,127,9.99,7/11/2024,Credit Card
2359,457,14.99,1/21/2025,Credit Card
2360,809,7.99,8/20/2023,Credit Card
2361,326,4.99,11/2/2023,Apple Pay
2362,684,4.99,8/7/2024,Credit Card
2363,113,4.99,7/7/2024,Google Pay
2364,86,4.99,3/8/2025,Credit Card
2365,263,14.99,11/3/2024,Credit Card
2366,45,4.99,10/17/2023,Google Pay
2367,5,4.99,3/11/2025,Apple Pay
2368,42,4.99,8/11/2024,PayPal
2369,522,19.99,6/19/2023,PayPal
2370,187,19.99,12/5/2023,Google Pay
2371,599,19.99,4/3/2024,Google Pay
2372,753,4.99,6/24/2024,PayPal
2373,24,4.99,12/1/2024,Google Pay
2374,495,19.99,1/26/2025,PayPal
2375,657,4.99,9/30/2024,Credit Card
2376,344,9.99,12/6/2023,Apple Pay
2377,614,9.99,4/23/2023,Google Pay
2378,723,9.99,9/18/2023,Apple Pay
2379,353,19.99,9/25/2024,Credit Card
2380,639,9.99,1/3/2025,Google Pay
2381,660,19.99,10/4/2024,Credit Card
2382,590,9.99,7/31/2024,Google Pay
2383,728,4.99,2/5/2025,Google Pay
2384,103,19.99,12/24/2023,Credit Card
2385,220,4.99,10/4/2023,Google Pay
2386,662,14.99,5/21/2024,Apple Pay
2387,291,14.99,12/5/2024,Credit Card
2388,933,14.99,1/15/2024,Apple Pay
2389,264,4.99,9/23/2023,Google Pay
2390,644,14.99,5/17/2024,Google Pay
2391,183,9.99,3/7/2025,PayPal
2392,562,4.99,9/26/2023,PayPal
2393,764,9.99,9/4/2024,PayPal
2394,435,7.99,7/28/2023,Credit Card
2395,177,9.99,6/27/2023,Credit Card
2396,577,4.99,9/10/2024,PayPal
2397,160,14.99,7/8/2023,Apple Pay
2398,147,14.99,1/19/2024,Google Pay
2399,913,9.99,5/28/2023,Apple Pay
2400,922,14.99,9/19/2023,Credit Card
2401,338,9.99,3/13/2025,Apple Pay
2402,162,14.99,4/21/2025,Google Pay
2403,516,7.99,4/28/2024,PayPal
2404,919,7.99,9/19/2023,Apple Pay
2405,559,19.99,5/29/2024,Google Pay
2406,271,19.99,10/19/2023,Apple Pay
2407,962,4.99,2/4/2025,PayPal
2408,327,7.99,2/18/2025,PayPal
2409,764,7.99,7/26/2024,Google Pay
2410,810,9.99,2/13/2025,PayPal
2411,566,4.99,12/9/2023,PayPal
2412,640,19.99,6/17/2023,Credit Card
2413,110,7.99,7/1/2024,Apple Pay
2414,285,9.99,8/25/2024,Credit Card
2415,365,9.99,2/27/2024,PayPal
2416,173,9.99,7/24/2024,Credit Card
2417,404,14.99,1/13/2024,Apple Pay
2418,58,7.99,6/9/2024,Credit Card
2419,275,14.99,4/23/2024,PayPal
2420,651,4.99,9/25/2023,Credit Card
2421,91,7.99,6/19/2023,Google Pay
2422,862,9.99,6/4/2023,Credit Card
2423,517,19.99,4/19/2024,Apple Pay
2424,959,19.99,12/20/2024,Credit Card
2425,990,9.99,2/22/2024,PayPal
2426,25,4.99,5/25/2024,Credit Card
2427,146,9.99,2/25/2024,Apple Pay
2428,250,7.99,10/26/2024,PayPal
2429,825,14.99,5/17/2024,Google Pay
2430,38,7.99,8/18/2023,Apple Pay
2431,996,14.99,6/20/2024,PayPal
2432,679,19.99,12/22/2024,PayPal
2433,773,4.99,8/25/2024,Credit Card
2434,482,9.99,4/14/2024,PayPal
2435,474,9.99,6/13/2023,Apple Pay
2436,301,19.99,6/18/2024,PayPal
2437,897,7.99,10/18/2024,Apple Pay
2438,17,19.99,10/22/2024,Apple Pay
2439,461,14.99,3/2/2024,PayPal
2440,907,14.99,12/14/2024,PayPal
2441,142,9.99,12/28/2024,Apple Pay
2442,193,19.99,12/8/2024,Google Pay
2443,607,4.99,8/6/2023,Google Pay
2444,501,7.99,6/19/2023,Google Pay
2445,727,9.99,9/13/2023,Apple Pay
2446,659,14.99,2/2/2024,Apple Pay
2447,573,14.99,4/18/2025,Credit Card
2448,33,4.99,7/26/2024,Apple Pay
2449,669,7.99,8/3/2023,PayPal
2450,439,7.99,11/6/2024,PayPal
2451,94,7.99,3/26/2024,Apple Pay
2452,831,9.99,9/4/2023,Apple Pay
2453,780,9.99,4/14/2025,Apple Pay
2454,119,19.99,4/26/2024,PayPal
2455,126,19.99,2/23/2024,PayPal
2456,179,7.99,7/1/2024,Google Pay
2457,864,9.99,2/24/2024,Apple Pay
2458,627,4.99,9/8/2024,Apple Pay
2459,128,9.99,8/24/2023,Credit Card
2460,775,9.99,7/9/2024,Google Pay
2461,921,7.99,3/23/2025,PayPal
2462,249,7.99,4/28/2023,Credit Card
2463,133,9.99,4/14/2025,Credit Card
2464,909,19.99,9/18/2024,PayPal
2465,239,7.99,8/22/2024,PayPal
2466,230,19.99,5/14/2023,Apple Pay
2467,675,7.99,5/12/2024,Apple Pay
2468,40,7.99,5/10/2024,Credit Card
2469,372,4.99,1/8/2024,PayPal
2470,453,14.99,12/10/2024,Apple Pay
2471,70,7.99,6/11/2024,Apple Pay
2472,886,19.99,7/6/2023,Apple Pay
2473,39,19.99,1/13/2025,Apple Pay
2474,893,19.99,4/11/2024,Google Pay
2475,36,19.99,9/13/2023,PayPal
2476,554,9.99,8/3/2023,Apple Pay
2477,842,9.99,1/24/2024,Google Pay
2478,906,4.99,5/3/2023,Google Pay
2479,733,4.99,5/26/2024,Google Pay
2480,426,14.99,8/25/2023,PayPal
2481,744,4.99,1/10/2025,Google Pay
2482,701,9.99,6/18/2024,Apple Pay
2483,794,7.99,10/13/2023,Apple Pay
2484,833,9.99,3/4/2025,Credit Card
2485,822,14.99,11/25/2024,PayPal
2486,232,19.99,10/16/2024,Apple Pay
2487,667,19.99,11/23/2023,PayPal
2488,710,9.99,12/25/2024,Apple Pay
2489,560,9.99,3/4/2025,Credit Card
2490,70,7.99,9/14/2024,Credit Card
2491,47,19.99,9/1/2024,Apple Pay
2492,931,4.99,6/14/2023,Apple Pay
2493,742,14.99,3/8/2025,PayPal
2494,5,9.99,2/16/2025,PayPal
2495,371,14.99,2/3/2025,Credit Card
2496,889,4.99,2/27/2025,Credit Card
2497,634,14.99,11/24/2023,Apple Pay
2498,334,19.99,12/1/2023,Google Pay
2499,354,4.99,12/13/2024,Apple Pay
2500,164,4.99,11/22/2024,Apple Pay
2501,105,19.99,10/31/2024,Apple Pay
2502,318,19.99,9/15/2023,Apple Pay
2503,538,19.99,11/27/2023,Google Pay
2504,354,4.99,3/4/2024,Credit Card
2505,160,14.99,3/15/2024,Credit Card
2506,859,7.99,10/19/2024,Google Pay
2507,770,19.99,3/27/2025,Google Pay
2508,676,14.99,4/15/2024,Google Pay
2509,755,9.99,8/28/2024,PayPal
2510,50,19.99,12/26/2024,PayPal
2511,234,19.99,2/20/2025,Google Pay
2512,328,4.99,8/20/2024,Apple Pay
2513,214,19.99,9/13/2023,Apple Pay
2514,651,14.99,11/15/2024,PayPal
2515,900,9.99,9/7/2023,Credit Card
2516,809,9.99,2/13/2024,Credit Card
2517,579,19.99,10/22/2024,Google Pay
2518,278,14.99,1/12/2025,Credit Card
2519,815,14.99,1/4/2025,Apple Pay
2520,870,4.99,7/31/2023,Apple Pay
2521,336,14.99,12/20/2023,PayPal
2522,130,7.99,2/11/2024,PayPal
2523,189,7.99,9/12/2023,Google Pay
2524,611,19.99,3/5/2025,PayPal
2525,65,14.99,10/24/2023,Google Pay
2526,936,4.99,11/15/2023,Google Pay
2527,729,9.99,6/27/2023,Google Pay
2528,539,19.99,12/18/2023,Credit Card
2529,198,4.99,2/23/2025,Credit Card
2530,336,14.99,10/2/2024,Credit Card
2531,45,14.99,5/9/2023,PayPal
2532,234,4.99,12/25/2023,Google Pay
2533,705,9.99,2/2/2025,Google Pay
2534,878,7.99,1/27/2025,Apple Pay
2535,971,7.99,1/26/2024,PayPal
2536,961,9.99,7/19/2023,Apple Pay
2537,234,19.99,5/6/2024,PayPal
2538,863,9.99,1/17/2024,PayPal
2539,212,9.99,4/10/2025,Apple Pay
2540,486,14.99,3/14/2025,Google Pay
2541,388,14.99,6/12/2023,Apple Pay
2542,900,19.99,5/15/2023,Credit Card
2543,274,7.99,11/26/2024,Credit Card
2544,478,4.99,12/15/2024,Credit Card
2545,717,9.99,10/10/2024,Google Pay
2546,182,9.99,9/8/2023,Credit Card
2547,541,4.99,1/5/2024,Credit Card
2548,630,19.99,1/1/2025,PayPal
2549,641,9.99,10/5/2023,PayPal
2550,715,4.99,11/14/2023,Apple Pay
2551,93,9.99,6/2/2024,PayPal
2552,231,9.99,8/6/2023,Credit Card
2553,55,4.99,5/3/2023,Apple Pay
2554,591,7.99,11/28/2024,Apple Pay
2555,192,14.99,7/5/2023,Apple Pay
2556,907,14.99,8/23/2023,Google Pay
2557,132,7.99,11/1/2023,Credit Card
2558,905,7.99,7/31/2023,Apple Pay
2559,306,19.99,7/25/2024,PayPal
2560,480,4.99,8/23/2023,Credit Card
2561,56,19.99,1/9/2024,Google Pay
2562,493,4.99,5/15/2023,PayPal
2563,813,9.99,5/8/2023,Google Pay
2564,656,19.99,9/1/2024,Credit Card
2565,776,9.99,7/6/2024,Credit Card
2566,490,4.99,7/25/2023,Google Pay
2567,235,4.99,8/6/2024,Google Pay
2568,793,9.99,4/11/2025,Apple Pay
2569,16,4.99,9/21/2024,Google Pay
2570,757,14.99,6/7/2024,PayPal
2571,194,9.99,4/9/2024,PayPal
2572,492,9.99,3/7/2024,Apple Pay
2573,544,4.99,2/15/2024,Apple Pay
2574,979,9.99,8/5/2024,Credit Card
2575,456,9.99,4/16/2025,Credit Card
2576,808,9.99,5/22/2023,PayPal
2577,375,9.99,11/4/2023,PayPal
2578,660,19.99,7/17/2023,Google Pay
2579,496,4.99,4/8/2025,Google Pay
2580,952,9.99,1/29/2024,PayPal
2581,849,14.99,5/16/2023,Google Pay
2582,661,19.99,12/8/2024,Apple Pay
2583,787,7.99,8/7/2023,Apple Pay
2584,9,14.99,9/8/2023,Google Pay
